date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:04	832/832	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Aug%202025%2019:03:03%20GMT	https://preview.cruip.com/robots.txt		(from )
12:03:05	156355/156355	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/index.html	(from )
12:03:05	16166/16166	---MCZ	200	added ('OK')	text/css	etag:W/%226687b318-3f26%22	https://preview.cruip.com/mosaic/css/vendors/flatpickr.min.css	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/css/vendors/flatpickr.min.css	(from https://preview.cruip.com/mosaic/)
12:03:05	88006/88006	---MCZ	200	added ('OK')	text/css	etag:W/%226687b315-157c6%22	https://preview.cruip.com/mosaic/style.css	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/style.css	(from https://preview.cruip.com/mosaic/)
12:03:06	1346/1346	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Aug%202025%2019:03:05%20GMT	https://plausible.cruip.com/js/script.js	C:/Temp/DownloadedWebSites/Mosaic/plausible.cruip.com/js/script.js	(from https://preview.cruip.com/mosaic/)
12:03:06	156355/156355	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/index.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/index-2.html	(from https://preview.cruip.com/mosaic/)
12:03:06	157730/157730	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:13%20GMT	https://preview.cruip.com/mosaic/analytics.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/analytics.html	(from https://preview.cruip.com/mosaic/)
12:03:07	165777/165777	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/fintech.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/fintech.html	(from https://preview.cruip.com/mosaic/)
12:03:07	157597/157597	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/customers.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/customers.html	(from https://preview.cruip.com/mosaic/)
12:03:07	174772/174772	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/orders.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/orders.html	(from https://preview.cruip.com/mosaic/)
12:03:07	167830/167830	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/invoices.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/invoices.html	(from https://preview.cruip.com/mosaic/)
12:03:07	194670/194670	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/shop.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/shop.html	(from https://preview.cruip.com/mosaic/)
12:03:08	201960/201960	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/shop-2.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/shop-2.html	(from https://preview.cruip.com/mosaic/)
12:03:08	142056/142056	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/product.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/product.html	(from https://preview.cruip.com/mosaic/)
12:03:08	117268/117268	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:13%20GMT	https://preview.cruip.com/mosaic/cart.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/cart.html	(from https://preview.cruip.com/mosaic/)
12:03:08	121642/121642	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:14%20GMT	https://preview.cruip.com/mosaic/cart-2.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/cart-2.html	(from https://preview.cruip.com/mosaic/)
12:03:09	113145/113145	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:14%20GMT	https://preview.cruip.com/mosaic/cart-3.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/cart-3.html	(from https://preview.cruip.com/mosaic/)
12:03:09	15848/15848	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/pay.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/pay.html	(from https://preview.cruip.com/mosaic/)
12:03:09	176910/176910	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:18%20GMT	https://preview.cruip.com/mosaic/users-tabs.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/users-tabs.html	(from https://preview.cruip.com/mosaic/)
12:03:09	190057/190057	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:18%20GMT	https://preview.cruip.com/mosaic/users-tiles.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/users-tiles.html	(from https://preview.cruip.com/mosaic/)
12:03:10	135368/135368	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/profile.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/profile.html	(from https://preview.cruip.com/mosaic/)
12:03:10	164501/164501	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/feed.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/feed.html	(from https://preview.cruip.com/mosaic/)
12:03:10	154968/154968	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/forum.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/forum.html	(from https://preview.cruip.com/mosaic/)
12:03:10	145880/145880	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/forum-post.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/forum-post.html	(from https://preview.cruip.com/mosaic/)
12:03:10	134889/134889	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/meetups.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/meetups.html	(from https://preview.cruip.com/mosaic/)
12:03:11	123438/123438	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/meetups-post.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/meetups-post.html	(from https://preview.cruip.com/mosaic/)
12:03:11	116392/116392	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/credit-cards.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/credit-cards.html	(from https://preview.cruip.com/mosaic/)
12:03:11	132540/132540	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:18%20GMT	https://preview.cruip.com/mosaic/transactions.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/transactions.html	(from https://preview.cruip.com/mosaic/)
12:03:11	143837/143837	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:18%20GMT	https://preview.cruip.com/mosaic/transaction-details.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/transaction-details.html	(from https://preview.cruip.com/mosaic/)
12:03:11	136600/136600	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/job-listing.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/job-listing.html	(from https://preview.cruip.com/mosaic/)
12:03:12	116390/116390	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/job-post.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/job-post.html	(from https://preview.cruip.com/mosaic/)
12:03:12	116763/116763	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:14%20GMT	https://preview.cruip.com/mosaic/company-profile.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/company-profile.html	(from https://preview.cruip.com/mosaic/)
12:03:12	143040/143040	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/tasks-kanban.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/tasks-kanban.html	(from https://preview.cruip.com/mosaic/)
12:03:12	139105/139105	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/tasks-list.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/tasks-list.html	(from https://preview.cruip.com/mosaic/)
12:03:13	130474/130474	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/messages.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/messages.html	(from https://preview.cruip.com/mosaic/)
12:03:13	131584/131584	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/inbox.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/inbox.html	(from https://preview.cruip.com/mosaic/)
12:03:13	120496/120496	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:39%20GMT	https://preview.cruip.com/mosaic/calendar.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/calendar.html	(from https://preview.cruip.com/mosaic/)
12:03:13	141545/141545	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/campaigns.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/campaigns.html	(from https://preview.cruip.com/mosaic/)
12:03:13	109797/109797	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/settings.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/settings.html	(from https://preview.cruip.com/mosaic/)
12:03:14	113107/113107	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:16%20GMT	https://preview.cruip.com/mosaic/notifications.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/notifications.html	(from https://preview.cruip.com/mosaic/)
12:03:14	140233/140233	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:15%20GMT	https://preview.cruip.com/mosaic/connected-apps.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/connected-apps.html	(from https://preview.cruip.com/mosaic/)
12:03:14	128623/128623	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2008:47:17%20GMT	https://preview.cruip.com/mosaic/plans.html	C:/Temp/DownloadedWebSites/Mosaic/preview.cruip.com/mosaic/plans.html	(from https://preview.cruip.com/mosaic/)
